% header=SampleName	SampleId	Comments	AcqMethod	ProcMethod	RackCode	PlateCode	VialPos	DilutFact	WghtToVol	Type	RackPos	PlatePos	SetName	OutputFile	_col1Text	_col2Int
20250916_BrainLipidExtract_21MeOHIPA_Tom_104_E007_PE_1_Tom_PE_withSPLASH.dam	default_id	default_comment	PE_withSPLASH.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_BrainLipidExtract_21MeOHIPA_Tom_104_E007_PE_1_Tom_PE_withSPLASH.dam	custCol1_1	0
20250916_BrainLipidExtract_21MeOHIPA_Tom_104_E007_PE_2_Tom_PE_withSPLASH.dam	default_id	default_comment	PE_withSPLASH.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_BrainLipidExtract_21MeOHIPA_Tom_104_E007_PE_2_Tom_PE_withSPLASH.dam	custCol1_1	0
20250916_BrainLipidExtract_21MeOHIPA_Tom_104_E007_PE_3_Tom_PE_withSPLASH.dam	default_id	default_comment	PE_withSPLASH.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_BrainLipidExtract_21MeOHIPA_Tom_104_E007_PE_3_Tom_PE_withSPLASH.dam	custCol1_1	0
20250916_BrainLipidExtract_21MeOHIPA_Tom_104_E008_TG_1_Tom_TG_18-0_Splash.dam	default_id	default_comment	TG_18-0_Splash.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_BrainLipidExtract_21MeOHIPA_Tom_104_E008_TG_1_Tom_TG_18-0_Splash.dam	custCol1_1	0
20250916_BrainLipidExtract_21MeOHIPA_Tom_104_E008_TG_2_Tom_TG_18-0_Splash.dam	default_id	default_comment	TG_18-0_Splash.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_BrainLipidExtract_21MeOHIPA_Tom_104_E008_TG_2_Tom_TG_18-0_Splash.dam	custCol1_1	0
20250916_BrainLipidExtract_21MeOHIPA_Tom_104_E008_TG_3_Tom_TG_18-0_Splash.dam	default_id	default_comment	TG_18-0_Splash.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_BrainLipidExtract_21MeOHIPA_Tom_104_E008_TG_3_Tom_TG_18-0_Splash.dam	custCol1_1	0
20250916_BrainLipidExtract_21MeOHIPA_Tom_104_E009_Cer_1_Tom_Cer_Splash.dam	default_id	default_comment	Cer_Splash.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_BrainLipidExtract_21MeOHIPA_Tom_104_E009_Cer_1_Tom_Cer_Splash.dam	custCol1_1	0
20250916_BrainLipidExtract_21MeOHIPA_Tom_104_E009_Cer_2_Tom_Cer_Splash.dam	default_id	default_comment	Cer_Splash.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_BrainLipidExtract_21MeOHIPA_Tom_104_E009_Cer_2_Tom_Cer_Splash.dam	custCol1_1	0
20250916_BrainLipidExtract_21MeOHIPA_Tom_104_E009_Cer_3_Tom_Cer_Splash.dam	default_id	default_comment	Cer_Splash.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_BrainLipidExtract_21MeOHIPA_Tom_104_E009_Cer_3_Tom_Cer_Splash.dam	custCol1_1	0
20250916_BrainLipidExtract_21MeOHIPA_Tom_104_E010_PS_1_Tom_PS_Splash.dam	default_id	default_comment	PS_Splash.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_BrainLipidExtract_21MeOHIPA_Tom_104_E010_PS_1_Tom_PS_Splash.dam	custCol1_1	0
20250916_BrainLipidExtract_21MeOHIPA_Tom_104_E010_PS_2_Tom_PS_Splash.dam	default_id	default_comment	PS_Splash.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_BrainLipidExtract_21MeOHIPA_Tom_104_E010_PS_2_Tom_PS_Splash.dam	custCol1_1	0
20250916_BrainLipidExtract_21MeOHIPA_Tom_104_E010_PS_3_Tom_PS_Splash.dam	default_id	default_comment	PS_Splash.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_BrainLipidExtract_21MeOHIPA_Tom_104_E010_PS_3_Tom_PS_Splash.dam	custCol1_1	0
20250916_BrainLipidExtract_532MeOHIPAACN_Tom_104_E011_PC_1_Tom_PC_withSPLASH.dam	default_id	default_comment	PC_withSPLASH.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_BrainLipidExtract_532MeOHIPAACN_Tom_104_E011_PC_1_Tom_PC_withSPLASH.dam	custCol1_1	0
20250916_BrainLipidExtract_532MeOHIPAACN_Tom_104_E011_PC_2_Tom_PC_withSPLASH.dam	default_id	default_comment	PC_withSPLASH.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_BrainLipidExtract_532MeOHIPAACN_Tom_104_E011_PC_2_Tom_PC_withSPLASH.dam	custCol1_1	0
20250916_BrainLipidExtract_532MeOHIPAACN_Tom_104_E011_PC_3_Tom_PC_withSPLASH.dam	default_id	default_comment	PC_withSPLASH.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_BrainLipidExtract_532MeOHIPAACN_Tom_104_E011_PC_3_Tom_PC_withSPLASH.dam	custCol1_1	0
20250916_BrainLipidExtract_532MeOHIPAACN_Tom_104_E012_PE_1_Tom_PE_withSPLASH.dam	default_id	default_comment	PE_withSPLASH.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_BrainLipidExtract_532MeOHIPAACN_Tom_104_E012_PE_1_Tom_PE_withSPLASH.dam	custCol1_1	0
20250916_BrainLipidExtract_532MeOHIPAACN_Tom_104_E012_PE_2_Tom_PE_withSPLASH.dam	default_id	default_comment	PE_withSPLASH.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_BrainLipidExtract_532MeOHIPAACN_Tom_104_E012_PE_2_Tom_PE_withSPLASH.dam	custCol1_1	0
20250916_BrainLipidExtract_532MeOHIPAACN_Tom_104_E012_PE_3_Tom_PE_withSPLASH.dam	default_id	default_comment	PE_withSPLASH.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_BrainLipidExtract_532MeOHIPAACN_Tom_104_E012_PE_3_Tom_PE_withSPLASH.dam	custCol1_1	0
20250916_BrainLipidExtract_532MeOHIPAACN_Tom_104_E013_TG_1_Tom_TG_18-0_Splash.dam	default_id	default_comment	TG_18-0_Splash.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_BrainLipidExtract_532MeOHIPAACN_Tom_104_E013_TG_1_Tom_TG_18-0_Splash.dam	custCol1_1	0
20250916_BrainLipidExtract_532MeOHIPAACN_Tom_104_E013_TG_2_Tom_TG_18-0_Splash.dam	default_id	default_comment	TG_18-0_Splash.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_BrainLipidExtract_532MeOHIPAACN_Tom_104_E013_TG_2_Tom_TG_18-0_Splash.dam	custCol1_1	0
20250916_BrainLipidExtract_532MeOHIPAACN_Tom_104_E013_TG_3_Tom_TG_18-0_Splash.dam	default_id	default_comment	TG_18-0_Splash.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_BrainLipidExtract_532MeOHIPAACN_Tom_104_E013_TG_3_Tom_TG_18-0_Splash.dam	custCol1_1	0
20250916_BrainLipidExtract_532MeOHIPAACN_Tom_104_E014_Cer_1_Tom_Cer_Splash.dam	default_id	default_comment	Cer_Splash.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_BrainLipidExtract_532MeOHIPAACN_Tom_104_E014_Cer_1_Tom_Cer_Splash.dam	custCol1_1	0
20250916_BrainLipidExtract_532MeOHIPAACN_Tom_104_E014_Cer_2_Tom_Cer_Splash.dam	default_id	default_comment	Cer_Splash.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_BrainLipidExtract_532MeOHIPAACN_Tom_104_E014_Cer_2_Tom_Cer_Splash.dam	custCol1_1	0
20250916_BrainLipidExtract_532MeOHIPAACN_Tom_104_E014_Cer_3_Tom_Cer_Splash.dam	default_id	default_comment	Cer_Splash.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_BrainLipidExtract_532MeOHIPAACN_Tom_104_E014_Cer_3_Tom_Cer_Splash.dam	custCol1_1	0
20250916_BrainLipidExtract_532MeOHIPAACN_Tom_104_E015_PS_1_Tom_PS_Splash.dam	default_id	default_comment	PS_Splash.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_BrainLipidExtract_532MeOHIPAACN_Tom_104_E015_PS_1_Tom_PS_Splash.dam	custCol1_1	0
20250916_BrainLipidExtract_532MeOHIPAACN_Tom_104_E015_PS_2_Tom_PS_Splash.dam	default_id	default_comment	PS_Splash.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_BrainLipidExtract_532MeOHIPAACN_Tom_104_E015_PS_2_Tom_PS_Splash.dam	custCol1_1	0
20250916_BrainLipidExtract_532MeOHIPAACN_Tom_104_E015_PS_3_Tom_PS_Splash.dam	default_id	default_comment	PS_Splash.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_BrainLipidExtract_532MeOHIPAACN_Tom_104_E015_PS_3_Tom_PS_Splash.dam	custCol1_1	0
20250916_BrainLipidExtract_CHCl3MeOH_12_Tom_104_E016_PC_1_Tom_PC_withSPLASH.dam	default_id	default_comment	PC_withSPLASH.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_BrainLipidExtract_CHCl3MeOH_12_Tom_104_E016_PC_1_Tom_PC_withSPLASH.dam	custCol1_1	0
20250916_BrainLipidExtract_CHCl3MeOH_12_Tom_104_E016_PC_2_Tom_PC_withSPLASH.dam	default_id	default_comment	PC_withSPLASH.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_BrainLipidExtract_CHCl3MeOH_12_Tom_104_E016_PC_2_Tom_PC_withSPLASH.dam	custCol1_1	0
20250916_BrainLipidExtract_CHCl3MeOH_12_Tom_104_E016_PC_3_Tom_PC_withSPLASH.dam	default_id	default_comment	PC_withSPLASH.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_BrainLipidExtract_CHCl3MeOH_12_Tom_104_E016_PC_3_Tom_PC_withSPLASH.dam	custCol1_1	0
20250916_BrainLipidExtract_CHCl3MeOH_12_Tom_104_E017_PE_1_Tom_PE_withSPLASH.dam	default_id	default_comment	PE_withSPLASH.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_BrainLipidExtract_CHCl3MeOH_12_Tom_104_E017_PE_1_Tom_PE_withSPLASH.dam	custCol1_1	0
20250916_BrainLipidExtract_CHCl3MeOH_12_Tom_104_E017_PE_2_Tom_PE_withSPLASH.dam	default_id	default_comment	PE_withSPLASH.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_BrainLipidExtract_CHCl3MeOH_12_Tom_104_E017_PE_2_Tom_PE_withSPLASH.dam	custCol1_1	0
20250916_BrainLipidExtract_CHCl3MeOH_12_Tom_104_E017_PE_3_Tom_PE_withSPLASH.dam	default_id	default_comment	PE_withSPLASH.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_BrainLipidExtract_CHCl3MeOH_12_Tom_104_E017_PE_3_Tom_PE_withSPLASH.dam	custCol1_1	0
20250916_BrainLipidExtract_CHCl3MeOH_12_Tom_104_E018_TG_1_Tom_TG_18-0_Splash.dam	default_id	default_comment	TG_18-0_Splash.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_BrainLipidExtract_CHCl3MeOH_12_Tom_104_E018_TG_1_Tom_TG_18-0_Splash.dam	custCol1_1	0
20250916_BrainLipidExtract_CHCl3MeOH_12_Tom_104_E018_TG_2_Tom_TG_18-0_Splash.dam	default_id	default_comment	TG_18-0_Splash.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_BrainLipidExtract_CHCl3MeOH_12_Tom_104_E018_TG_2_Tom_TG_18-0_Splash.dam	custCol1_1	0
20250916_BrainLipidExtract_CHCl3MeOH_12_Tom_104_E018_TG_3_Tom_TG_18-0_Splash.dam	default_id	default_comment	TG_18-0_Splash.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_BrainLipidExtract_CHCl3MeOH_12_Tom_104_E018_TG_3_Tom_TG_18-0_Splash.dam	custCol1_1	0
20250916_BrainLipidExtract_CHCl3MeOH_12_Tom_104_E019_Cer_1_Tom_Cer_Splash.dam	default_id	default_comment	Cer_Splash.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_BrainLipidExtract_CHCl3MeOH_12_Tom_104_E019_Cer_1_Tom_Cer_Splash.dam	custCol1_1	0
20250916_BrainLipidExtract_CHCl3MeOH_12_Tom_104_E019_Cer_2_Tom_Cer_Splash.dam	default_id	default_comment	Cer_Splash.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_BrainLipidExtract_CHCl3MeOH_12_Tom_104_E019_Cer_2_Tom_Cer_Splash.dam	custCol1_1	0
20250916_BrainLipidExtract_CHCl3MeOH_12_Tom_104_E019_Cer_3_Tom_Cer_Splash.dam	default_id	default_comment	Cer_Splash.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_BrainLipidExtract_CHCl3MeOH_12_Tom_104_E019_Cer_3_Tom_Cer_Splash.dam	custCol1_1	0
20250916_BrainLipidExtract_CHCl3MeOH_12_Tom_104_E020_PS_1_Tom_PS_Splash.dam	default_id	default_comment	PS_Splash.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_BrainLipidExtract_CHCl3MeOH_12_Tom_104_E020_PS_1_Tom_PS_Splash.dam	custCol1_1	0
20250916_BrainLipidExtract_CHCl3MeOH_12_Tom_104_E020_PS_2_Tom_PS_Splash.dam	default_id	default_comment	PS_Splash.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_BrainLipidExtract_CHCl3MeOH_12_Tom_104_E020_PS_2_Tom_PS_Splash.dam	custCol1_1	0
20250916_BrainLipidExtract_CHCl3MeOH_12_Tom_104_E020_PS_3_Tom_PS_Splash.dam	default_id	default_comment	PS_Splash.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_BrainLipidExtract_CHCl3MeOH_12_Tom_104_E020_PS_3_Tom_PS_Splash.dam	custCol1_1	0
20250916_BrainLipidExtract_CHCl3MeOHIPA_124_Tom_104_E021_PC_1_Tom_PC_withSPLASH.dam	default_id	default_comment	PC_withSPLASH.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_BrainLipidExtract_CHCl3MeOHIPA_124_Tom_104_E021_PC_1_Tom_PC_withSPLASH.dam	custCol1_1	0
20250916_BrainLipidExtract_CHCl3MeOHIPA_124_Tom_104_E021_PC_2_Tom_PC_withSPLASH.dam	default_id	default_comment	PC_withSPLASH.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_BrainLipidExtract_CHCl3MeOHIPA_124_Tom_104_E021_PC_2_Tom_PC_withSPLASH.dam	custCol1_1	0
20250916_BrainLipidExtract_CHCl3MeOHIPA_124_Tom_104_E021_PC_3_Tom_PC_withSPLASH.dam	default_id	default_comment	PC_withSPLASH.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_BrainLipidExtract_CHCl3MeOHIPA_124_Tom_104_E021_PC_3_Tom_PC_withSPLASH.dam	custCol1_1	0
20250916_BrainLipidExtract_CHCl3MeOHIPA_124_Tom_104_E022_PE_1_Tom_PE_withSPLASH.dam	default_id	default_comment	PE_withSPLASH.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_BrainLipidExtract_CHCl3MeOHIPA_124_Tom_104_E022_PE_1_Tom_PE_withSPLASH.dam	custCol1_1	0
20250916_BrainLipidExtract_CHCl3MeOHIPA_124_Tom_104_E022_PE_2_Tom_PE_withSPLASH.dam	default_id	default_comment	PE_withSPLASH.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_BrainLipidExtract_CHCl3MeOHIPA_124_Tom_104_E022_PE_2_Tom_PE_withSPLASH.dam	custCol1_1	0
20250916_BrainLipidExtract_CHCl3MeOHIPA_124_Tom_104_E022_PE_3_Tom_PE_withSPLASH.dam	default_id	default_comment	PE_withSPLASH.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_BrainLipidExtract_CHCl3MeOHIPA_124_Tom_104_E022_PE_3_Tom_PE_withSPLASH.dam	custCol1_1	0
20250916_BrainLipidExtract_CHCl3MeOHIPA_124_Tom_104_E023_TG_1_Tom_TG_18-0_Splash.dam	default_id	default_comment	TG_18-0_Splash.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_BrainLipidExtract_CHCl3MeOHIPA_124_Tom_104_E023_TG_1_Tom_TG_18-0_Splash.dam	custCol1_1	0
20250916_BrainLipidExtract_CHCl3MeOHIPA_124_Tom_104_E023_TG_2_Tom_TG_18-0_Splash.dam	default_id	default_comment	TG_18-0_Splash.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_BrainLipidExtract_CHCl3MeOHIPA_124_Tom_104_E023_TG_2_Tom_TG_18-0_Splash.dam	custCol1_1	0
20250916_BrainLipidExtract_CHCl3MeOHIPA_124_Tom_104_E023_TG_3_Tom_TG_18-0_Splash.dam	default_id	default_comment	TG_18-0_Splash.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_BrainLipidExtract_CHCl3MeOHIPA_124_Tom_104_E023_TG_3_Tom_TG_18-0_Splash.dam	custCol1_1	0
20250916_BrainLipidExtract_CHCl3MeOHIPA_124_Tom_104_E024_Cer_1_Tom_Cer_Splash.dam	default_id	default_comment	Cer_Splash.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_BrainLipidExtract_CHCl3MeOHIPA_124_Tom_104_E024_Cer_1_Tom_Cer_Splash.dam	custCol1_1	0
20250916_BrainLipidExtract_CHCl3MeOHIPA_124_Tom_104_E024_Cer_2_Tom_Cer_Splash.dam	default_id	default_comment	Cer_Splash.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_BrainLipidExtract_CHCl3MeOHIPA_124_Tom_104_E024_Cer_2_Tom_Cer_Splash.dam	custCol1_1	0
20250916_BrainLipidExtract_CHCl3MeOHIPA_124_Tom_104_E024_Cer_3_Tom_Cer_Splash.dam	default_id	default_comment	Cer_Splash.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_BrainLipidExtract_CHCl3MeOHIPA_124_Tom_104_E024_Cer_3_Tom_Cer_Splash.dam	custCol1_1	0
20250916_BrainLipidExtract_CHCl3MeOHIPA_124_Tom_104_E025_PS_1_Tom_PS_Splash.dam	default_id	default_comment	PS_Splash.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_BrainLipidExtract_CHCl3MeOHIPA_124_Tom_104_E025_PS_1_Tom_PS_Splash.dam	custCol1_1	0
20250916_BrainLipidExtract_CHCl3MeOHIPA_124_Tom_104_E025_PS_2_Tom_PS_Splash.dam	default_id	default_comment	PS_Splash.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_BrainLipidExtract_CHCl3MeOHIPA_124_Tom_104_E025_PS_2_Tom_PS_Splash.dam	custCol1_1	0
20250916_BrainLipidExtract_CHCl3MeOHIPA_124_Tom_104_E025_PS_3_Tom_PS_Splash.dam	default_id	default_comment	PS_Splash.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_BrainLipidExtract_CHCl3MeOHIPA_124_Tom_104_E025_PS_3_Tom_PS_Splash.dam	custCol1_1	0
