% header=SampleName	SampleId	Comments	AcqMethod	ProcMethod	RackCode	PlateCode	VialPos	DilutFact	WghtToVol	Type	RackPos	PlatePos	SetName	OutputFile	_col1Text	_col2Int
20250618_Human Serum_TG_2_TGL_TG_16-1.dam	default_id	default_comment	TG_16-1.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250618_Human Serum_TG_2_TGL_TG_16-1.dam	custCol1_1	0
20250618_Human Serum_TG_1_TGL_TG_18-0.dam	default_id	default_comment	TG_18-0.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250618_Human Serum_TG_1_TGL_TG_18-0.dam	custCol1_1	0
20250618_Human Serum_TG_2_TGL_TG_18-0.dam	default_id	default_comment	TG_18-0.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250618_Human Serum_TG_2_TGL_TG_18-0.dam	custCol1_1	0
20250618_Human Serum_TG_1_TGL_TG_18-1.dam	default_id	default_comment	TG_18-1.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250618_Human Serum_TG_1_TGL_TG_18-1.dam	custCol1_1	0
20250618_Human Serum_TG_2_TGL_TG_18-1.dam	default_id	default_comment	TG_18-1.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250618_Human Serum_TG_2_TGL_TG_18-1.dam	custCol1_1	0
20250618_Human Serum_TG_1_TGL_TG_18-2.dam	default_id	default_comment	TG_18-2.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250618_Human Serum_TG_1_TGL_TG_18-2.dam	custCol1_1	0
20250618_Human Serum_TG_2_TGL_TG_18-2.dam	default_id	default_comment	TG_18-2.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250618_Human Serum_TG_2_TGL_TG_18-2.dam	custCol1_1	0
20250618_Human Serum_TG_1_TGL_TG_18-3.dam	default_id	default_comment	TG_18-3.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250618_Human Serum_TG_1_TGL_TG_18-3.dam	custCol1_1	0
20250618_Human Serum_TG_2_TGL_TG_18-3.dam	default_id	default_comment	TG_18-3.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250618_Human Serum_TG_2_TGL_TG_18-3.dam	custCol1_1	0
20250618_Human Serum_TG_1_TGL_TG_20-4.dam	default_id	default_comment	TG_20-4.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250618_Human Serum_TG_1_TGL_TG_20-4.dam	custCol1_1	0
20250618_Human Serum_TG_2_TGL_TG_20-4.dam	default_id	default_comment	TG_20-4.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250618_Human Serum_TG_2_TGL_TG_20-4.dam	custCol1_1	0
20250618_Human Serum_TG_1_TGL_TG_22-5.dam	default_id	default_comment	TG_22-5.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250618_Human Serum_TG_1_TGL_TG_22-5.dam	custCol1_1	0
20250618_Human Serum_TG_2_TGL_TG_22-5.dam	default_id	default_comment	TG_22-5.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250618_Human Serum_TG_2_TGL_TG_22-5.dam	custCol1_1	0
20250618_Human Serum_TG_1_TGL_TG_22-6.dam	default_id	default_comment	TG_22-6.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250618_Human Serum_TG_1_TGL_TG_22-6.dam	custCol1_1	0
20250618_Human Serum_TG_2_TGL_TG_22-6.dam	default_id	default_comment	TG_22-6.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250618_Human Serum_TG_2_TGL_TG_22-6.dam	custCol1_1	0
