20250618_Human Serum_DG_2_SI_DG_18-0.dam	default_id	default_comment	DG_18-0.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250618_Human Serum_DG_2_SI_DG_18-0.dam	custCol1_1	0
20250618_Human Serum_DG_3_SI_DG_18-0.dam	default_id	default_comment	DG_18-0.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250618_Human Serum_DG_3_SI_DG_18-0.dam	custCol1_1	0
20250618_Human Serum_DG_1_SI_DG_18-1.dam	default_id	default_comment	DG_18-1.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250618_Human Serum_DG_1_SI_DG_18-1.dam	custCol1_1	0
20250618_Human Serum_DG_2_SI_DG_18-1.dam	default_id	default_comment	DG_18-1.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250618_Human Serum_DG_2_SI_DG_18-1.dam	custCol1_1	0
20250618_Human Serum_DG_3_SI_DG_18-1.dam	default_id	default_comment	DG_18-1.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250618_Human Serum_DG_3_SI_DG_18-1.dam	custCol1_1	0
20250618_Human Serum_DG_1_SI_DG_18-2.dam	default_id	default_comment	DG_18-2.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250618_Human Serum_DG_1_SI_DG_18-2.dam	custCol1_1	0
20250618_Human Serum_DG_2_SI_DG_18-2.dam	default_id	default_comment	DG_18-2.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250618_Human Serum_DG_2_SI_DG_18-2.dam	custCol1_1	0
20250618_Human Serum_DG_3_SI_DG_18-2.dam	default_id	default_comment	DG_18-2.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250618_Human Serum_DG_3_SI_DG_18-2.dam	custCol1_1	0
20250618_Human Serum_FFA SFA USFA_1_SI	default_id	default_comment	none	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250618_Human Serum_FFA SFA USFA_1_SI	custCol1_1	0
20250618_Human Serum_FFA SFA USFA_2_SI	default_id	default_comment	none	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250618_Human Serum_FFA SFA USFA_2_SI	custCol1_1	0
20250618_Human Serum_FFA SFA USFA_3_SI	default_id	default_comment	none	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250618_Human Serum_FFA SFA USFA_3_SI	custCol1_1	0
20250618_Human Serum_PC_1_SI_PC.dam	default_id	default_comment	PC.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250618_Human Serum_PC_1_SI_PC.dam	custCol1_1	0
20250618_Human Serum_PC_2_SI_PC.dam	default_id	default_comment	PC.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250618_Human Serum_PC_2_SI_PC.dam	custCol1_1	0
20250618_Human Serum_PC_3_SI_PC.dam	default_id	default_comment	PC.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250618_Human Serum_PC_3_SI_PC.dam	custCol1_1	0
20250618_Human Serum_PE_1_SI_PE.dam	default_id	default_comment	PE.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250618_Human Serum_PE_1_SI_PE.dam	custCol1_1	0
20250618_Human Serum_PE_2_SI_PE.dam	default_id	default_comment	PE.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250618_Human Serum_PE_2_SI_PE.dam	custCol1_1	0
20250618_Human Serum_PE_3_SI_PE.dam	default_id	default_comment	PE.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250618_Human Serum_PE_3_SI_PE.dam	custCol1_1	0
20250618_Human Serum_PG_1_SI_PG.dam	default_id	default_comment	PG.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250618_Human Serum_PG_1_SI_PG.dam	custCol1_1	0
20250618_Human Serum_PG_2_SI_PG.dam	default_id	default_comment	PG.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250618_Human Serum_PG_2_SI_PG.dam	custCol1_1	0
20250618_Human Serum_PG_3_SI_PG.dam	default_id	default_comment	PG.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250618_Human Serum_PG_3_SI_PG.dam	custCol1_1	0
20250618_Human Serum_PI_1_SI_PI.dam	default_id	default_comment	PI.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250618_Human Serum_PI_1_SI_PI.dam	custCol1_1	0
20250618_Human Serum_PI_2_SI_PI.dam	default_id	default_comment	PI.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250618_Human Serum_PI_2_SI_PI.dam	custCol1_1	0
20250618_Human Serum_PI_3_SI_PI.dam	default_id	default_comment	PI.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250618_Human Serum_PI_3_SI_PI.dam	custCol1_1	0
20250618_Human Serum_PS_1_SI_PS.dam	default_id	default_comment	PS.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250618_Human Serum_PS_1_SI_PS.dam	custCol1_1	0
20250618_Human Serum_PS_2_SI_PS.dam	default_id	default_comment	PS.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250618_Human Serum_PS_2_SI_PS.dam	custCol1_1	0
20250618_Human Serum_PS_3_SI_PS.dam	default_id	default_comment	PS.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250618_Human Serum_PS_3_SI_PS.dam	custCol1_1	0
20250618_Human Serum_SM_1_SI_SM.dam	default_id	default_comment	SM.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250618_Human Serum_SM_1_SI_SM.dam	custCol1_1	0
20250618_Human Serum_SM_2_SI_SM.dam	default_id	default_comment	SM.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250618_Human Serum_SM_2_SI_SM.dam	custCol1_1	0
20250618_Human Serum_SM_3_SI_SM.dam	default_id	default_comment	SM.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250618_Human Serum_SM_3_SI_SM.dam	custCol1_1	0
20250618_Human Serum_TG_1_SI_TG_14-0.dam	default_id	default_comment	TG_14-0.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250618_Human Serum_TG_1_SI_TG_14-0.dam	custCol1_1	0
20250618_Human Serum_TG_2_SI_TG_14-0.dam	default_id	default_comment	TG_14-0.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250618_Human Serum_TG_2_SI_TG_14-0.dam	custCol1_1	0
20250618_Human Serum_TG_3_SI_TG_14-0.dam	default_id	default_comment	TG_14-0.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250618_Human Serum_TG_3_SI_TG_14-0.dam	custCol1_1	0
20250618_Human Serum_TG_1_SI_TG_16-0.dam	default_id	default_comment	TG_16-0.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250618_Human Serum_TG_1_SI_TG_16-0.dam	custCol1_1	0
20250618_Human Serum_TG_2_SI_TG_16-0.dam	default_id	default_comment	TG_16-0.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250618_Human Serum_TG_2_SI_TG_16-0.dam	custCol1_1	0
20250618_Human Serum_TG_3_SI_TG_16-0.dam	default_id	default_comment	TG_16-0.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250618_Human Serum_TG_3_SI_TG_16-0.dam	custCol1_1	0
20250618_Human Serum_TG_1_SI_TG_16-1.dam	default_id	default_comment	TG_16-1.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250618_Human Serum_TG_1_SI_TG_16-1.dam	custCol1_1	0
20250618_Human Serum_TG_2_SI_TG_16-1.dam	default_id	default_comment	TG_16-1.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250618_Human Serum_TG_2_SI_TG_16-1.dam	custCol1_1	0
20250618_Human Serum_TG_3_SI_TG_16-1.dam	default_id	default_comment	TG_16-1.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250618_Human Serum_TG_3_SI_TG_16-1.dam	custCol1_1	0
20250618_Human Serum_TG_1_SI_TG_18-0.dam	default_id	default_comment	TG_18-0.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250618_Human Serum_TG_1_SI_TG_18-0.dam	custCol1_1	0
20250618_Human Serum_TG_2_SI_TG_18-0.dam	default_id	default_comment	TG_18-0.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250618_Human Serum_TG_2_SI_TG_18-0.dam	custCol1_1	0
20250618_Human Serum_TG_3_SI_TG_18-0.dam	default_id	default_comment	TG_18-0.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250618_Human Serum_TG_3_SI_TG_18-0.dam	custCol1_1	0
20250618_Human Serum_TG_1_SI_TG_18-1.dam	default_id	default_comment	TG_18-1.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250618_Human Serum_TG_1_SI_TG_18-1.dam	custCol1_1	0
20250618_Human Serum_TG_2_SI_TG_18-1.dam	default_id	default_comment	TG_18-1.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250618_Human Serum_TG_2_SI_TG_18-1.dam	custCol1_1	0
20250618_Human Serum_TG_3_SI_TG_18-1.dam	default_id	default_comment	TG_18-1.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250618_Human Serum_TG_3_SI_TG_18-1.dam	custCol1_1	0
20250618_Human Serum_TG_1_SI_TG_18-2.dam	default_id	default_comment	TG_18-2.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250618_Human Serum_TG_1_SI_TG_18-2.dam	custCol1_1	0
20250618_Human Serum_TG_2_SI_TG_18-2.dam	default_id	default_comment	TG_18-2.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250618_Human Serum_TG_2_SI_TG_18-2.dam	custCol1_1	0
20250618_Human Serum_TG_3_SI_TG_18-2.dam	default_id	default_comment	TG_18-2.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250618_Human Serum_TG_3_SI_TG_18-2.dam	custCol1_1	0
20250618_Human Serum_TG_1_SI_TG_18-3.dam	default_id	default_comment	TG_18-3.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250618_Human Serum_TG_1_SI_TG_18-3.dam	custCol1_1	0
20250618_Human Serum_TG_2_SI_TG_18-3.dam	default_id	default_comment	TG_18-3.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250618_Human Serum_TG_2_SI_TG_18-3.dam	custCol1_1	0
20250618_Human Serum_TG_3_SI_TG_18-3.dam	default_id	default_comment	TG_18-3.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250618_Human Serum_TG_3_SI_TG_18-3.dam	custCol1_1	0
20250618_Human Serum_TG_1_SI_TG_20-4.dam	default_id	default_comment	TG_20-4.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250618_Human Serum_TG_1_SI_TG_20-4.dam	custCol1_1	0
20250618_Human Serum_TG_2_SI_TG_20-4.dam	default_id	default_comment	TG_20-4.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250618_Human Serum_TG_2_SI_TG_20-4.dam	custCol1_1	0
20250618_Human Serum_TG_3_SI_TG_20-4.dam	default_id	default_comment	TG_20-4.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250618_Human Serum_TG_3_SI_TG_20-4.dam	custCol1_1	0
20250618_Human Serum_TG_1_SI_TG_22-5.dam	default_id	default_comment	TG_22-5.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250618_Human Serum_TG_1_SI_TG_22-5.dam	custCol1_1	0
20250618_Human Serum_TG_2_SI_TG_22-5.dam	default_id	default_comment	TG_22-5.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250618_Human Serum_TG_2_SI_TG_22-5.dam	custCol1_1	0
20250618_Human Serum_TG_3_SI_TG_22-5.dam	default_id	default_comment	TG_22-5.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250618_Human Serum_TG_3_SI_TG_22-5.dam	custCol1_1	0
20250618_Human Serum_TG_1_SI_TG_22-6.dam	default_id	default_comment	TG_22-6.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250618_Human Serum_TG_1_SI_TG_22-6.dam	custCol1_1	0
20250618_Human Serum_TG_2_SI_TG_22-6.dam	default_id	default_comment	TG_22-6.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250618_Human Serum_TG_2_SI_TG_22-6.dam	custCol1_1	0
20250618_Human Serum_TG_3_SI_TG_22-6.dam	default_id	default_comment	TG_22-6.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250618_Human Serum_TG_3_SI_TG_22-6.dam	custCol1_1	0
