% header=SampleName	SampleId	Comments	AcqMethod	ProcMethod	RackCode	PlateCode	VialPos	DilutFact	WghtToVol	Type	RackPos	PlatePos	SetName	OutputFile	_col1Text	_col2Int
20250916_21MeOHACN_BrainLipidExtract_TG_2_Tom_Solvent01_TG_18-0_Splash.dam	default_id	default_comment	TG_18-0_Splash.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_21MeOHACN_BrainLipidExtract_TG_2_Tom_Solvent01_TG_18-0_Splash.dam	custCol1_1	0
20250916_21MeOHACN_BrainLipidExtract_TG_3_Tom_Solvent01_TG_18-0_Splash.dam	default_id	default_comment	TG_18-0_Splash.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_21MeOHACN_BrainLipidExtract_TG_3_Tom_Solvent01_TG_18-0_Splash.dam	custCol1_1	0
20250916_21MeOHACN_BrainLipidExtract_Cer_1_Tom_Solvent01_Cer_Splash.dam	default_id	default_comment	Cer_Splash.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_21MeOHACN_BrainLipidExtract_Cer_1_Tom_Solvent01_Cer_Splash.dam	custCol1_1	0
20250916_21MeOHACN_BrainLipidExtract_Cer_2_Tom_Solvent01_Cer_Splash.dam	default_id	default_comment	Cer_Splash.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_21MeOHACN_BrainLipidExtract_Cer_2_Tom_Solvent01_Cer_Splash.dam	custCol1_1	0
20250916_21MeOHACN_BrainLipidExtract_Cer_3_Tom_Solvent01_Cer_Splash.dam	default_id	default_comment	Cer_Splash.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_21MeOHACN_BrainLipidExtract_Cer_3_Tom_Solvent01_Cer_Splash.dam	custCol1_1	0
20250916_21MeOHIPA_BrainLipidExtract_PC_1_Tom_Solvent01_PC_withSPLASH.dam	default_id	default_comment	PC_withSPLASH.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_21MeOHIPA_BrainLipidExtract_PC_1_Tom_Solvent01_PC_withSPLASH.dam	custCol1_1	0
20250916_21MeOHIPA_BrainLipidExtract_PC_2_Tom_Solvent01_PC_withSPLASH.dam	default_id	default_comment	PC_withSPLASH.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_21MeOHIPA_BrainLipidExtract_PC_2_Tom_Solvent01_PC_withSPLASH.dam	custCol1_1	0
20250916_21MeOHIPA_BrainLipidExtract_PC_3_Tom_Solvent01_PC_withSPLASH.dam	default_id	default_comment	PC_withSPLASH.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_21MeOHIPA_BrainLipidExtract_PC_3_Tom_Solvent01_PC_withSPLASH.dam	custCol1_1	0
20250916_21MeOHIPA_BrainLipidExtract_PS_1_Tom_Solvent01_PS_Splash.dam	default_id	default_comment	PS_Splash.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_21MeOHIPA_BrainLipidExtract_PS_1_Tom_Solvent01_PS_Splash.dam	custCol1_1	0
20250916_21MeOHIPA_BrainLipidExtract_PS_2_Tom_Solvent01_PS_Splash.dam	default_id	default_comment	PS_Splash.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_21MeOHIPA_BrainLipidExtract_PS_2_Tom_Solvent01_PS_Splash.dam	custCol1_1	0
20250916_21MeOHIPA_BrainLipidExtract_PS_3_Tom_Solvent01_PS_Splash.dam	default_id	default_comment	PS_Splash.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_21MeOHIPA_BrainLipidExtract_PS_3_Tom_Solvent01_PS_Splash.dam	custCol1_1	0
20250916_21MeOHIPA_BrainLipidExtract_PE_1_Tom_Solvent01_PE_withSPLASH.dam	default_id	default_comment	PE_withSPLASH.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_21MeOHIPA_BrainLipidExtract_PE_1_Tom_Solvent01_PE_withSPLASH.dam	custCol1_1	0
20250916_21MeOHIPA_BrainLipidExtract_PE_2_Tom_Solvent01_PE_withSPLASH.dam	default_id	default_comment	PE_withSPLASH.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_21MeOHIPA_BrainLipidExtract_PE_2_Tom_Solvent01_PE_withSPLASH.dam	custCol1_1	0
20250916_21MeOHIPA_BrainLipidExtract_PE_3_Tom_Solvent01_PE_withSPLASH.dam	default_id	default_comment	PE_withSPLASH.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_21MeOHIPA_BrainLipidExtract_PE_3_Tom_Solvent01_PE_withSPLASH.dam	custCol1_1	0
20250916_21MeOHIPA_BrainLipidExtract_TG_1_Tom_Solvent01_TG_18-0_Splash.dam	default_id	default_comment	TG_18-0_Splash.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_21MeOHIPA_BrainLipidExtract_TG_1_Tom_Solvent01_TG_18-0_Splash.dam	custCol1_1	0
20250916_21MeOHIPA_BrainLipidExtract_TG_2_Tom_Solvent01_TG_18-0_Splash.dam	default_id	default_comment	TG_18-0_Splash.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_21MeOHIPA_BrainLipidExtract_TG_2_Tom_Solvent01_TG_18-0_Splash.dam	custCol1_1	0
20250916_21MeOHIPA_BrainLipidExtract_TG_3_Tom_Solvent01_TG_18-0_Splash.dam	default_id	default_comment	TG_18-0_Splash.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_21MeOHIPA_BrainLipidExtract_TG_3_Tom_Solvent01_TG_18-0_Splash.dam	custCol1_1	0
20250916_21MeOHIPA_BrainLipidExtract_Cer_1_Tom_Solvent01_Cer_Splash.dam	default_id	default_comment	Cer_Splash.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_21MeOHIPA_BrainLipidExtract_Cer_1_Tom_Solvent01_Cer_Splash.dam	custCol1_1	0
20250916_21MeOHIPA_BrainLipidExtract_Cer_2_Tom_Solvent01_Cer_Splash.dam	default_id	default_comment	Cer_Splash.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_21MeOHIPA_BrainLipidExtract_Cer_2_Tom_Solvent01_Cer_Splash.dam	custCol1_1	0
20250916_21MeOHIPA_BrainLipidExtract_Cer_3_Tom_Solvent01_Cer_Splash.dam	default_id	default_comment	Cer_Splash.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_21MeOHIPA_BrainLipidExtract_Cer_3_Tom_Solvent01_Cer_Splash.dam	custCol1_1	0
20250916_532MeOHIPAACN_BrainLipidExtract_PC_1_Tom_Solvent01_PC_withSPLASH.dam	default_id	default_comment	PC_withSPLASH.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_532MeOHIPAACN_BrainLipidExtract_PC_1_Tom_Solvent01_PC_withSPLASH.dam	custCol1_1	0
20250916_532MeOHIPAACN_BrainLipidExtract_PC_2_Tom_Solvent01_PC_withSPLASH.dam	default_id	default_comment	PC_withSPLASH.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_532MeOHIPAACN_BrainLipidExtract_PC_2_Tom_Solvent01_PC_withSPLASH.dam	custCol1_1	0
20250916_532MeOHIPAACN_BrainLipidExtract_PC_3_Tom_Solvent01_PC_withSPLASH.dam	default_id	default_comment	PC_withSPLASH.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_532MeOHIPAACN_BrainLipidExtract_PC_3_Tom_Solvent01_PC_withSPLASH.dam	custCol1_1	0
20250916_532MeOHIPAACN_BrainLipidExtract_PS_1_Tom_Solvent01_PS_Splash.dam	default_id	default_comment	PS_Splash.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_532MeOHIPAACN_BrainLipidExtract_PS_1_Tom_Solvent01_PS_Splash.dam	custCol1_1	0
20250916_532MeOHIPAACN_BrainLipidExtract_PS_2_Tom_Solvent01_PS_Splash.dam	default_id	default_comment	PS_Splash.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_532MeOHIPAACN_BrainLipidExtract_PS_2_Tom_Solvent01_PS_Splash.dam	custCol1_1	0
20250916_532MeOHIPAACN_BrainLipidExtract_PS_3_Tom_Solvent01_PS_Splash.dam	default_id	default_comment	PS_Splash.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_532MeOHIPAACN_BrainLipidExtract_PS_3_Tom_Solvent01_PS_Splash.dam	custCol1_1	0
20250916_532MeOHIPAACN_BrainLipidExtract_PE_1_Tom_Solvent01_PE_withSPLASH.dam	default_id	default_comment	PE_withSPLASH.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_532MeOHIPAACN_BrainLipidExtract_PE_1_Tom_Solvent01_PE_withSPLASH.dam	custCol1_1	0
20250916_532MeOHIPAACN_BrainLipidExtract_PE_2_Tom_Solvent01_PE_withSPLASH.dam	default_id	default_comment	PE_withSPLASH.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_532MeOHIPAACN_BrainLipidExtract_PE_2_Tom_Solvent01_PE_withSPLASH.dam	custCol1_1	0
20250916_532MeOHIPAACN_BrainLipidExtract_PE_3_Tom_Solvent01_PE_withSPLASH.dam	default_id	default_comment	PE_withSPLASH.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_532MeOHIPAACN_BrainLipidExtract_PE_3_Tom_Solvent01_PE_withSPLASH.dam	custCol1_1	0
20250916_532MeOHIPAACN_BrainLipidExtract_TG_1_Tom_Solvent01_TG_18-0_Splash.dam	default_id	default_comment	TG_18-0_Splash.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_532MeOHIPAACN_BrainLipidExtract_TG_1_Tom_Solvent01_TG_18-0_Splash.dam	custCol1_1	0
20250916_532MeOHIPAACN_BrainLipidExtract_TG_2_Tom_Solvent01_TG_18-0_Splash.dam	default_id	default_comment	TG_18-0_Splash.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_532MeOHIPAACN_BrainLipidExtract_TG_2_Tom_Solvent01_TG_18-0_Splash.dam	custCol1_1	0
20250916_532MeOHIPAACN_BrainLipidExtract_TG_3_Tom_Solvent01_TG_18-0_Splash.dam	default_id	default_comment	TG_18-0_Splash.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_532MeOHIPAACN_BrainLipidExtract_TG_3_Tom_Solvent01_TG_18-0_Splash.dam	custCol1_1	0
20250916_532MeOHIPAACN_BrainLipidExtract_Cer_1_Tom_Solvent01_Cer_Splash.dam	default_id	default_comment	Cer_Splash.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_532MeOHIPAACN_BrainLipidExtract_Cer_1_Tom_Solvent01_Cer_Splash.dam	custCol1_1	0
20250916_532MeOHIPAACN_BrainLipidExtract_Cer_2_Tom_Solvent01_Cer_Splash.dam	default_id	default_comment	Cer_Splash.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_532MeOHIPAACN_BrainLipidExtract_Cer_2_Tom_Solvent01_Cer_Splash.dam	custCol1_1	0
20250916_532MeOHIPAACN_BrainLipidExtract_Cer_3_Tom_Solvent01_Cer_Splash.dam	default_id	default_comment	Cer_Splash.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_532MeOHIPAACN_BrainLipidExtract_Cer_3_Tom_Solvent01_Cer_Splash.dam	custCol1_1	0
20250916_12CHCl3MeOH_BrainLipidExtract_PC_1_Tom_Solvent01_PC_withSPLASH.dam	default_id	default_comment	PC_withSPLASH.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_12CHCl3MeOH_BrainLipidExtract_PC_1_Tom_Solvent01_PC_withSPLASH.dam	custCol1_1	0
20250916_12CHCl3MeOH_BrainLipidExtract_PC_2_Tom_Solvent01_PC_withSPLASH.dam	default_id	default_comment	PC_withSPLASH.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_12CHCl3MeOH_BrainLipidExtract_PC_2_Tom_Solvent01_PC_withSPLASH.dam	custCol1_1	0
20250916_12CHCl3MeOH_BrainLipidExtract_PC_3_Tom_Solvent01_PC_withSPLASH.dam	default_id	default_comment	PC_withSPLASH.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_12CHCl3MeOH_BrainLipidExtract_PC_3_Tom_Solvent01_PC_withSPLASH.dam	custCol1_1	0
20250916_12CHCl3MeOH_BrainLipidExtract_PS_1_Tom_Solvent01_PS_Splash.dam	default_id	default_comment	PS_Splash.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_12CHCl3MeOH_BrainLipidExtract_PS_1_Tom_Solvent01_PS_Splash.dam	custCol1_1	0
20250916_12CHCl3MeOH_BrainLipidExtract_PS_2_Tom_Solvent01_PS_Splash.dam	default_id	default_comment	PS_Splash.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_12CHCl3MeOH_BrainLipidExtract_PS_2_Tom_Solvent01_PS_Splash.dam	custCol1_1	0
20250916_12CHCl3MeOH_BrainLipidExtract_PS_3_Tom_Solvent01_PS_Splash.dam	default_id	default_comment	PS_Splash.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_12CHCl3MeOH_BrainLipidExtract_PS_3_Tom_Solvent01_PS_Splash.dam	custCol1_1	0
20250916_12CHCl3MeOH_BrainLipidExtract_PE_1_Tom_Solvent01_PE_withSPLASH.dam	default_id	default_comment	PE_withSPLASH.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_12CHCl3MeOH_BrainLipidExtract_PE_1_Tom_Solvent01_PE_withSPLASH.dam	custCol1_1	0
20250916_12CHCl3MeOH_BrainLipidExtract_PE_2_Tom_Solvent01_PE_withSPLASH.dam	default_id	default_comment	PE_withSPLASH.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_12CHCl3MeOH_BrainLipidExtract_PE_2_Tom_Solvent01_PE_withSPLASH.dam	custCol1_1	0
20250916_12CHCl3MeOH_BrainLipidExtract_PE_3_Tom_Solvent01_PE_withSPLASH.dam	default_id	default_comment	PE_withSPLASH.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_12CHCl3MeOH_BrainLipidExtract_PE_3_Tom_Solvent01_PE_withSPLASH.dam	custCol1_1	0
20250916_12CHCl3MeOH_BrainLipidExtract_TG_1_Tom_Solvent01_TG_18-0_Splash.dam	default_id	default_comment	TG_18-0_Splash.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_12CHCl3MeOH_BrainLipidExtract_TG_1_Tom_Solvent01_TG_18-0_Splash.dam	custCol1_1	0
20250916_12CHCl3MeOH_BrainLipidExtract_TG_2_Tom_Solvent01_TG_18-0_Splash.dam	default_id	default_comment	TG_18-0_Splash.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_12CHCl3MeOH_BrainLipidExtract_TG_2_Tom_Solvent01_TG_18-0_Splash.dam	custCol1_1	0
20250916_12CHCl3MeOH_BrainLipidExtract_TG_3_Tom_Solvent01_TG_18-0_Splash.dam	default_id	default_comment	TG_18-0_Splash.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_12CHCl3MeOH_BrainLipidExtract_TG_3_Tom_Solvent01_TG_18-0_Splash.dam	custCol1_1	0
20250916_12CHCl3MeOH_BrainLipidExtract_Cer_1_Tom_Solvent01_Cer_Splash.dam	default_id	default_comment	Cer_Splash.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_12CHCl3MeOH_BrainLipidExtract_Cer_1_Tom_Solvent01_Cer_Splash.dam	custCol1_1	0
20250916_12CHCl3MeOH_BrainLipidExtract_Cer_2_Tom_Solvent01_Cer_Splash.dam	default_id	default_comment	Cer_Splash.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_12CHCl3MeOH_BrainLipidExtract_Cer_2_Tom_Solvent01_Cer_Splash.dam	custCol1_1	0
20250916_12CHCl3MeOH_BrainLipidExtract_Cer_3_Tom_Solvent01_Cer_Splash.dam	default_id	default_comment	Cer_Splash.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_12CHCl3MeOH_BrainLipidExtract_Cer_3_Tom_Solvent01_Cer_Splash.dam	custCol1_1	0
20250916_124CHCl3MeOHIPA_BrainLipidExtract_PC_1_Tom_Solvent01_PC_withSPLASH.dam	default_id	default_comment	PC_withSPLASH.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_124CHCl3MeOHIPA_BrainLipidExtract_PC_1_Tom_Solvent01_PC_withSPLASH.dam	custCol1_1	0
20250916_124CHCl3MeOHIPA_BrainLipidExtract_PC_2_Tom_Solvent01_PC_withSPLASH.dam	default_id	default_comment	PC_withSPLASH.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_124CHCl3MeOHIPA_BrainLipidExtract_PC_2_Tom_Solvent01_PC_withSPLASH.dam	custCol1_1	0
20250916_124CHCl3MeOHIPA_BrainLipidExtract_PC_3_Tom_Solvent01_PC_withSPLASH.dam	default_id	default_comment	PC_withSPLASH.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_124CHCl3MeOHIPA_BrainLipidExtract_PC_3_Tom_Solvent01_PC_withSPLASH.dam	custCol1_1	0
20250916_124CHCl3MeOHIPA_BrainLipidExtract_PS_1_Tom_Solvent01_PS_Splash.dam	default_id	default_comment	PS_Splash.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_124CHCl3MeOHIPA_BrainLipidExtract_PS_1_Tom_Solvent01_PS_Splash.dam	custCol1_1	0
20250916_124CHCl3MeOHIPA_BrainLipidExtract_PS_2_Tom_Solvent01_PS_Splash.dam	default_id	default_comment	PS_Splash.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_124CHCl3MeOHIPA_BrainLipidExtract_PS_2_Tom_Solvent01_PS_Splash.dam	custCol1_1	0
20250916_124CHCl3MeOHIPA_BrainLipidExtract_PS_3_Tom_Solvent01_PS_Splash.dam	default_id	default_comment	PS_Splash.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_124CHCl3MeOHIPA_BrainLipidExtract_PS_3_Tom_Solvent01_PS_Splash.dam	custCol1_1	0
20250916_124CHCl3MeOHIPA_BrainLipidExtract_PE_1_Tom_Solvent01_PE_withSPLASH.dam	default_id	default_comment	PE_withSPLASH.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_124CHCl3MeOHIPA_BrainLipidExtract_PE_1_Tom_Solvent01_PE_withSPLASH.dam	custCol1_1	0
20250916_124CHCl3MeOHIPA_BrainLipidExtract_PE_2_Tom_Solvent01_PE_withSPLASH.dam	default_id	default_comment	PE_withSPLASH.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_124CHCl3MeOHIPA_BrainLipidExtract_PE_2_Tom_Solvent01_PE_withSPLASH.dam	custCol1_1	0
20250916_124CHCl3MeOHIPA_BrainLipidExtract_PE_3_Tom_Solvent01_PE_withSPLASH.dam	default_id	default_comment	PE_withSPLASH.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_124CHCl3MeOHIPA_BrainLipidExtract_PE_3_Tom_Solvent01_PE_withSPLASH.dam	custCol1_1	0
20250916_124CHCl3MeOHIPA_BrainLipidExtract_TG_1_Tom_Solvent01_TG_18-0_Splash.dam	default_id	default_comment	TG_18-0_Splash.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_124CHCl3MeOHIPA_BrainLipidExtract_TG_1_Tom_Solvent01_TG_18-0_Splash.dam	custCol1_1	0
20250916_124CHCl3MeOHIPA_BrainLipidExtract_TG_2_Tom_Solvent01_TG_18-0_Splash.dam	default_id	default_comment	TG_18-0_Splash.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_124CHCl3MeOHIPA_BrainLipidExtract_TG_2_Tom_Solvent01_TG_18-0_Splash.dam	custCol1_1	0
20250916_124CHCl3MeOHIPA_BrainLipidExtract_TG_3_Tom_Solvent01_TG_18-0_Splash.dam	default_id	default_comment	TG_18-0_Splash.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_124CHCl3MeOHIPA_BrainLipidExtract_TG_3_Tom_Solvent01_TG_18-0_Splash.dam	custCol1_1	0
20250916_124CHCl3MeOHIPA_BrainLipidExtract_Cer_1_Tom_Solvent01_Cer_Splash.dam	default_id	default_comment	Cer_Splash.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_124CHCl3MeOHIPA_BrainLipidExtract_Cer_1_Tom_Solvent01_Cer_Splash.dam	custCol1_1	0
20250916_124CHCl3MeOHIPA_BrainLipidExtract_Cer_2_Tom_Solvent01_Cer_Splash.dam	default_id	default_comment	Cer_Splash.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_124CHCl3MeOHIPA_BrainLipidExtract_Cer_2_Tom_Solvent01_Cer_Splash.dam	custCol1_1	0
20250916_124CHCl3MeOHIPA_BrainLipidExtract_Cer_3_Tom_Solvent01_Cer_Splash.dam	default_id	default_comment	Cer_Splash.dam	none	10 By 10	N/A	1	1	0	Unknown	1	0	Set1	20250916_124CHCl3MeOHIPA_BrainLipidExtract_Cer_3_Tom_Solvent01_Cer_Splash.dam	custCol1_1	0
